block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,percent_staked,atom_staked_v,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,self_bonded_rew_amt,commission_amt,inflation_rate,total_supply,n_validators,timestamp,sign_ratio,total_block_fees
12689687,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,16.866408976072000000,110015.919140276876615244,0.130664862324695702,314516613029461,175,2022-11-02T16:12:19.050930908Z,1.0,3711.0
12689688,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,16.946429287932000000,110537.874238815609520528,0.130664882107503684,314516631880962,175,2022-11-02T16:12:25.514772809Z,1.0,3075.0
12689690,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,16.986433590207000000,110798.813605967086037377,0.130664891998917541,314516641306714,175,2022-11-02T16:12:38.571737953Z,1.0,4537.0
12689691,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.066453172030000000,111320.763942636668447497,0.130664911781762810,314516660158221,175,2022-11-02T16:12:44.901246284Z,1.0,0.0
12689693,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.106553269590000000,111582.328161613881470582,0.130664921673195310,314516669583976,175,2022-11-02T16:12:58.224752600Z,1.0,13798.0
12689694,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.146607599518000000,111843.593848266921972484,0.130664931564634387,314516679009732,175,2022-11-02T16:13:04.453316383Z,1.0,4303.0
12689695,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.226702540964000000,112366.035739373480469243,0.130664951347531668,314516697861247,175,2022-11-02T16:13:10.884597932Z,1.0,20057.0
12689697,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.266717472367000000,112627.044438020778169440,0.130664961238989872,314516707287006,175,2022-11-02T16:13:23.862225802Z,1.0,10913.0
12689698,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.346764176214000000,113149.171685757157560037,0.130664981021926013,314516726138527,175,2022-11-02T16:13:30.516738362Z,1.0,2073.0
12689700,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.386848327464000000,113410.631890413933582520,0.130664990913401424,314516735564289,175,2022-11-02T16:13:43.236339805Z,1.0,23775.0
12689701,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.426945021744000000,113672.173910530182765707,0.130665000804877348,314516744990052,175,2022-11-02T16:13:49.673538200Z,1.0,11920.0
12689702,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.466991416010000000,113933.387834589353433483,0.130665010696359305,314516754415816,175,2022-11-02T16:13:55.919314322Z,1.0,0.0
12689703,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.507012952160000000,114194.439614563119513874,0.130665020587847840,314516763841581,175,2022-11-02T16:14:02.472285235Z,1.0,0.0
12689704,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.547053671819000000,114455.616524390381710750,0.130665030479342807,314516773267347,175,2022-11-02T16:14:08.965673132Z,1.0,9218.0
12689705,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.587088612178000000,114716.755737109972704057,0.130665040370841086,314516782693114,175,2022-11-02T16:14:15.372533503Z,1.0,8525.0
12689706,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.627120616213000000,114977.875796820379796579,0.130665050262345942,314516792118882,175,2022-11-02T16:14:24.318780018Z,1.0,21080.0
12689708,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.747315129199000000,115761.878475783049804299,0.130665079936898686,314516820396192,175,2022-11-02T16:14:37.773269423Z,1.0,24453.0
12689710,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.787318626525000000,116022.812592426709933013,0.130665089828428564,314516829821964,175,2022-11-02T16:14:50.626839056Z,1.0,8897.0
12689711,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.827352229469000000,116283.943081472056791697,0.130665099719964760,314516839247737,175,2022-11-02T16:14:56.889525290Z,1.0,0.0
12689712,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.867348084513000000,116544.827349178790986211,0.130665109611507534,314516848673511,175,2022-11-02T16:15:03.398974034Z,1.0,20413.0
12689713,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.947443397650000000,117067.271664741041615390,0.130665129394609523,314516867525062,175,2022-11-02T16:15:09.582732172Z,1.0,4000.0
12689714,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,17.987490112019000000,117328.487676764335667805,0.130665139286169894,314516876950839,175,2022-11-02T16:15:15.881960038Z,1.0,0.0
12689716,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.027580652783000000,117589.989558832148038517,0.130665149177736436,314516886376617,175,2022-11-02T16:15:28.771539780Z,1.0,0.0
12689717,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.067617763718000000,117851.142929744794923942,0.130665159069304305,314516895802396,175,2022-11-02T16:15:35.291542645Z,1.0,8585.0
12689718,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.107655646524000000,118112.301335396763697014,0.130665168960878751,314516905228176,175,2022-11-02T16:15:41.583894081Z,1.0,1745.0
12689719,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.147658934740000000,118373.234088065871017278,0.130665178852459573,314516914653957,175,2022-11-02T16:15:48.104281558Z,1.0,9051.0
12689720,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.227750524565000000,118895.654117279623040648,0.130665198635622662,314516933505522,175,2022-11-02T16:15:54.702569317Z,1.0,14471.0
12689721,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.227750524565000000,118895.654117279623040648,0.130665198635622662,314516933505522,175,2022-11-02T16:16:01.648245320Z,1.0,0.0
12689722,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.267746419265000000,119156.538643650390125535,0.130665208527214073,314516942931306,175,2022-11-02T16:16:08.090824803Z,1.0,10051.0
12689723,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.307784967052000000,119417.701386829148541300,0.130665218418812061,314516952357091,175,2022-11-02T16:16:19.297529562Z,1.0,0.0
12689725,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.387990397538000000,119940.863973923601742046,0.130665238202027627,314516971208664,175,2022-11-02T16:16:32.134075323Z,1.0,0.0
12689727,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.468122158216000000,120463.546028881047706339,0.130665257985268856,314516990060241,175,2022-11-02T16:16:41.008987745Z,1.0,0.0
12689728,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.508184803384000000,120724.865954038773767156,0.130665267876559969,314516999486031,175,2022-11-02T16:16:47.675463592Z,1.0,21231.0
12689730,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.588284173279000000,121247.336730959949926742,0.130665287659139804,314517018337614,175,2022-11-02T16:17:00.411214684Z,1.0,3721.0
12689731,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.628295831383000000,121508.324078586500189902,0.130665297550439587,314517027763407,175,2022-11-02T16:17:07.040147772Z,1.0,10824.0
12689732,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.668337633443000000,121769.508048680991163581,0.130665307441745713,314517037189201,175,2022-11-02T16:17:13.435555237Z,1.0,8485.0
12689733,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.748419018349000000,122291.861513426457768653,0.130665327224374157,314517056040792,175,2022-11-02T16:17:19.802113916Z,1.0,12637.0
12689735,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.788469502071000000,122553.102112120245855750,0.130665337115685714,314517065466589,175,2022-11-02T16:17:32.483236124Z,1.0,6717.0
12689736,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.828493893534000000,122814.172516677072961266,0.130665347007003849,314517074892387,175,2022-11-02T16:17:39.140697285Z,1.0,3881.0
12689737,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.868506253237000000,123075.164440682881851663,0.130665356898328561,314517084318186,175,2022-11-02T16:17:45.667816492Z,1.0,2275.0
12689738,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.908511802546000000,123336.111941963587446044,0.130665366789659850,314517093743986,175,2022-11-02T16:17:52.400597665Z,1.0,0.0
12689740,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,18.988677974490000000,123859.018454127257236792,0.130665386571951225,314517112595589,175,2022-11-02T16:18:05.753880802Z,1.0,0.0
12689741,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.028742634973000000,124120.351524753297907202,0.130665396463106042,314517122021392,175,2022-11-02T16:18:12.171218279Z,1.0,15929.0
12689742,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.068821095752000000,124381.774611706137883501,0.130665406354255464,314517131447196,175,2022-11-02T16:18:18.612601058Z,1.0,11728.0
12689743,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.108881728284000000,124643.081408876001396594,0.130665416245398837,314517140873001,175,2022-11-02T16:18:30.186754718Z,1.0,12305.0
12689744,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.148929824781000000,124904.306436215036081288,0.130665426136418178,314517150298807,175,2022-11-02T16:18:36.688375289Z,1.0,11910.0
12689745,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.188976247259000000,125165.520544296507264309,0.130665436027444096,314517159724614,175,2022-11-02T16:18:43.322327698Z,1.0,8176.0
12689746,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.229006805927000000,125426.631176195626536579,0.130665445918476591,314517169150422,175,2022-11-02T16:18:49.507349985Z,1.0,11428.0
12689747,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.309095873419000000,125949.034752780767442364,0.130665465700561314,314517188002041,175,2022-11-02T16:18:55.935070226Z,1.0,11508.0
12689749,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.349091752170000000,126209.919175114477120212,0.130665475591613541,314517197427852,175,2022-11-02T16:19:08.715906694Z,1.0,0.0
12689750,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.389169873202000000,126471.340045973424624939,0.130665485482671999,314517206853664,175,2022-11-02T16:19:14.954095864Z,1.0,11774.0
12689751,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.429225130615000000,126732.611782414521453972,0.130665495373735293,314517216279477,175,2022-11-02T16:19:26.112132553Z,1.0,6750.0
12689752,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.469249663898000000,126993.683112027713695277,0.130665505264805164,314517225705291,175,2022-11-02T16:19:37.492490305Z,1.0,20529.0
12689753,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.509332668490000000,127255.135837287117424018,0.130665515155873126,314517235131106,175,2022-11-02T16:19:44.161749895Z,1.0,26629.0
12689754,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.549441561028000000,127516.757423986001766807,0.130665525046936115,314517244556922,175,2022-11-02T16:19:50.813914158Z,1.0,0.0
12689755,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.589518160996000000,127778.168373276154553282,0.130665534937881575,314517253982739,175,2022-11-02T16:19:57.085211788Z,1.0,3250.0
12689756,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.669725442627000000,128301.343034986993167061,0.130665554719792226,314517272834376,175,2022-11-02T16:20:03.404081921Z,1.0,43094.0
12689758,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.749850718719000000,128823.982792400509526360,0.130665574501705117,314517291686017,175,2022-11-02T16:20:16.173640542Z,1.0,0.0
12689760,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.789935120212000000,129085.444629336493306133,0.130665584392662513,314517301111839,175,2022-11-02T16:20:29.215432916Z,1.0,0.0
12689762,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.870136674873000000,129608.581935273528739446,0.130665604174605743,314517319963486,175,2022-11-02T16:20:44.541264954Z,1.0,5573.0
12689763,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.950204037293000000,130130.843934390561989652,0.130665623956573541,314517338815137,175,2022-11-02T16:20:50.901935476Z,1.0,12230.0
12689765,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,19.990300161827000000,130392.382238177044867368,0.130665633847565801,314517348240964,175,2022-11-02T16:21:03.415176815Z,1.0,0.0
12689766,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.070568204671000000,130915.953232069211423681,0.130665653629435598,314517367092621,175,2022-11-02T16:21:09.887870326Z,1.0,5860.0
12689768,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.150740000168000000,131438.896425448389233591,0.130665673411331703,314517385944282,175,2022-11-02T16:21:23.728806217Z,1.0,0.0
12689771,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.230785366692000000,131961.014950115327910342,0.130665693193221784,314517404795947,175,2022-11-02T16:21:42.969430877Z,1.0,0.0
12689773,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.310862250895000000,132483.339057751675991268,0.130665712974835380,314517423647616,175,2022-11-02T16:21:56.022855372Z,1.0,0.0
12689774,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.351439393916000000,132748.014940562469246707,0.130665722865646276,314517433073452,175,2022-11-02T16:22:02.430336401Z,1.0,0.0
12689775,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.431459630465000000,133269.969547870067155905,0.130665742647287799,314517451925127,175,2022-11-02T16:22:11.564341792Z,1.0,5381.0
12689777,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.471455553644000000,133530.854259995307806624,0.130665752538118426,314517461350966,175,2022-11-02T16:22:24.684711174Z,1.0,6251.0
12689779,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.551623194186000000,134053.770351504864365399,0.130665772319799413,314517480202647,175,2022-11-02T16:22:37.889579989Z,1.0,4189.0
12689780,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.591636904951000000,134314.771088190810282727,0.130665782210649772,314517489628489,175,2022-11-02T16:22:40.253898594Z,1.0,9151.0
12689781,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.631671674826000000,134575.909188878373623286,0.130665792101506708,314517499054332,175,2022-11-02T16:22:51.350943390Z,1.0,0.0
12689782,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.711738600753000000,135098.168340842862316753,0.130665811883238987,314517517906021,175,2022-11-02T16:22:57.592966509Z,1.0,11779.0
12689784,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.751774490839000000,135359.313748420699080591,0.130665821774114470,314517527331867,175,2022-11-02T16:23:10.254407519Z,1.0,0.0
12689785,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.791794057051000000,135620.352678920307961902,0.130665831664995503,314517536757714,175,2022-11-02T16:23:16.756990507Z,1.0,0.0
